Date,Time,Open,High,Low,Close,Volume
2025-04-16,19:15,3338.93,3341.16,3338.04,3339.5,5248
2025-04-16,19:30,3339.49,3340.19,3336.52,3338.07,5063
2025-04-16,19:45,3338.07,3339.83,3335.91,3336.6,6987
2025-04-16,20:00,3336.64,3339.98,3334.4,3334.43,3935
2025-04-16,20:15,3334.44,3338.87,3334.44,3338.59,2554
2025-04-16,20:30,3338.58,3339.21,3337.52,3339.14,2433
2025-04-16,20:45,3339.14,3343.24,3338.51,3343.14,2659
2025-04-16,22:00,3342.36,3355.9,3342.02,3354.22,2836
2025-04-16,22:15,3354.29,3357.67,3352.31,3352.94,2179
2025-04-16,22:30,3352.93,3354.73,3351.7,3352.82,1928
2025-04-16,22:45,3352.76,3353.17,3350.41,3351.0,1220
2025-04-16,23:00,3351.01,3353.39,3348.9,3349.96,2874
2025-04-16,23:15,3349.97,3352.03,3349.4,3351.06,2567
2025-04-16,23:30,3351.06,3351.95,3349.48,3351.47,3691
2025-04-16,23:45,3351.48,3352.5,3346.91,3350.04,4781
2025-04-17,00:00,3350.05,3350.81,3343.64,3345.36,9365
2025-04-17,00:15,3345.37,3349.49,3344.4,3348.74,5459
2025-04-17,00:30,3348.74,3351.21,3342.04,3342.76,7168
2025-04-17,00:45,3342.76,3348.46,3341.97,3345.35,6919
